423639,242,KidRipper,153,111,1780
423640,242,KidRipper,152,112,1780
423641,242,KidRipper,152,121,1780
423642,242,KidRipper,192,126,1780
423637,242,KidRipper,171,188,1780
424595,130,KidCatcher,188,214,1780
424612,242,KidRipper,213,209,1780
423617,242,KidRipper,201,221,1780
426658,130,KidCatcher,203,220,1780
423611,130,KidCatcher,182,231,1780
423616,130,KidCatcher,185,225,1780
424590,130,KidCatcher,184,222,1780
424613,242,KidRipper,190,222,1780
425492,242,KidRipper,193,225,1780
427636,130,KidCatcher,186,222,1780
429122,130,KidCatcher,189,229,1780
429124,130,KidCatcher,191,226,1780
424593,242,KidRipper,189,234,1780
426663,130,KidCatcher,182,234,1780
423614,242,KidRipper,185,235,1780
425491,130,KidCatcher,188,239,1780
424596,242,KidRipper,197,244,1780
425489,242,KidRipper,179,235,1780
427637,242,KidRipper,166,244,1780
425486,130,KidCatcher,178,223,1780
427638,130,KidCatcher,200,245,1780
426661,242,KidRipper,163,235,1780
429123,242,KidRipper,169,241,1780
423638,242,KidRipper,152,218,1780
411074,242,KidRipper,159,219,1780
423633,130,KidCatcher,114,195,1780
423636,130,KidCatcher,116,196,1780
423635,130,KidCatcher,114,177,1780
423634,130,KidCatcher,95,211,1780
410243,130,KidCatcher,164,248,1780
426664,242,KidRipper,186,249,1780
416477,130,KidCatcher,162,221,1780
417967,242,KidRipper,180,220,1780
410662,130,KidCatcher,188,235,1780
410376,130,KidCatcher,193,236,1780
417303,130,KidCatcher,191,239,1780
406929,130,KidCatcher,204,223,1780
417318,130,KidCatcher,202,219,1780
410165,130,KidCatcher,181,237,1780
417310,242,KidRipper,209,240,1780
416339,242,KidRipper,159,223,1780
416117,242,KidRipper,187,227,1780
419845,130,KidCatcher,203,253,1780
420773,242,KidRipper,159,236,1780
416595,130,KidCatcher,168,246,1780
416968,130,KidCatcher,179,242,1780
434093,130,KidCatcher,161,244,1780
432741,242,KidRipper,168,239,1780
410976,130,KidCatcher,202,236,1780
410231,130,KidCatcher,173,223,1780
411042,242,KidRipper,161,245,1780
417173,130,KidCatcher,172,236,1780
418736,130,KidCatcher,189,229,1780
418869,130,KidCatcher,192,237,1780
419390,242,KidRipper,191,240,1780
420924,242,KidRipper,167,90,1780
