421933,209,FlameRockMonster,273,416,3998
437183,209,FlameRockMonster,271,415,3998
421287,209,FlameRockMonster,272,438,3998
443919,209,FlameRockMonster,269,445,3998
421901,209,FlameRockMonster,275,426,3998
445735,209,FlameRockMonster,276,414,3998
403491,209,FlameRockMonster,274,438,3998
418936,209,FlameRockMonster,281,446,3998
411811,209,FlameRockMonster,258,491,3998
411812,209,FlameRockMonster,265,489,3998
411813,209,FlameRockMonster,262,490,3998
411815,209,FlameRockMonster,260,488,3998
411816,209,FlameRockMonster,266,493,3998
411814,209,FlameRockMonster,263,496,3998
411810,209,FlameRockMonster,269,501,3998
411817,209,FlameRockMonster,258,499,3998
411818,209,FlameRockMonster,264,500,3998
411819,209,FlameRockMonster,259,497,3998
411791,209,FlameRockMonster,309,492,3998
438950,209,FlameRockMonster,337,496,3998
412439,197,FireBat,304,522,3998
412440,197,FireBat,304,538,3998
412441,197,FireBat,304,530,3998
412438,197,FireBat,305,536,3998
412400,197,FireBat,303,548,3998
412402,197,FireBat,304,552,3998
412395,197,FireBat,270,555,3998
411880,197,FireBat,251,541,3998
411876,197,FireBat,252,538,3998
411879,197,FireBat,248,542,3998
411873,197,FireBat,248,538,3998
411875,197,FireBat,249,526,3998
411877,197,FireBat,245,535,3998
411878,197,FireBat,246,537,3998
412394,197,FireBat,242,535,3998
411874,197,FireBat,234,541,3998
412396,197,FireBat,266,572,3998
412397,197,FireBat,271,567,3998
412398,197,FireBat,273,568,3998
412444,197,FireBat,289,593,3998
412445,197,FireBat,298,594,3998
412443,197,FireBat,287,604,3998
412442,197,FireBat,290,600,3998
412450,197,FireBat,304,627,3998
412451,197,FireBat,299,623,3998
412458,197,FireBat,300,625,3998
412452,197,FireBat,300,631,3998
412453,197,FireBat,301,633,3998
412454,197,FireBat,312,627,3998
412455,197,FireBat,313,620,3998
412456,197,FireBat,313,622,3998
412457,197,FireBat,315,631,3998
412448,197,FireBat,330,608,3998
412447,197,FireBat,331,611,3998
412449,197,FireBat,344,611,3998
412446,197,FireBat,342,604,3998
411869,197,FireBat,333,578,3998
411870,197,FireBat,335,587,3998
411871,197,FireBat,340,583,3998
411872,197,FireBat,337,583,3998
412399,197,FireBat,309,562,3998
412403,197,FireBat,343,571,3998
412404,197,FireBat,349,571,3998
