424611,130,FishElf,158,91,1779
426667,130,FishElf,157,97,1779
430079,130,FishElf,160,101,1779
425497,130,FishElf,151,120,1779
424609,130,FishElf,167,101,1779
429125,130,FishElf,167,158,1779
429126,130,FishElf,155,173,1779
423632,130,FishElf,167,169,1779
425499,130,FishElf,177,176,1779
427640,130,FishElf,171,174,1779
426665,130,FishElf,160,181,1779
429129,130,FishElf,170,192,1779
424599,130,FishElf,158,185,1779
424604,242,MouseElf,148,182,1779
423626,242,MouseElf,163,186,1779
423631,130,FishElf,171,190,1779
426668,130,FishElf,177,183,1779
423623,242,MouseElf,180,181,1779
423628,130,FishElf,192,186,1779
423629,130,FishElf,165,204,1779
425501,130,FishElf,178,199,1779
430076,130,FishElf,162,206,1779
425500,130,FishElf,204,206,1779
427639,130,FishElf,205,198,1779
430077,130,FishElf,203,199,1779
427642,130,FishElf,191,208,1779
429128,130,FishElf,175,208,1779
429127,130,FishElf,179,208,1779
424608,130,FishElf,204,179,1779
423612,130,FishElf,202,212,1779
426666,130,FishElf,164,210,1779
427643,130,FishElf,175,210,1779
425487,130,FishElf,191,216,1779
424597,130,FishElf,169,218,1779
424610,130,FishElf,173,226,1779
425494,130,FishElf,173,229,1779
427641,130,FishElf,192,230,1779
430078,130,FishElf,186,228,1779
425496,242,MouseElf,175,222,1779
423615,242,MouseElf,180,238,1779
424591,130,FishElf,184,241,1779
424592,242,MouseElf,180,234,1779
426659,130,FishElf,193,240,1779
424594,242,MouseElf,174,235,1779
425488,242,MouseElf,163,238,1779
425490,242,MouseElf,178,241,1779
424600,130,FishElf,163,243,1779
424605,242,MouseElf,172,244,1779
426660,242,MouseElf,179,244,1779
426662,242,MouseElf,168,251,1779
424606,242,MouseElf,147,223,1779
426669,130,FishElf,150,217,1779
424601,130,FishElf,146,242,1779
425493,130,FishElf,144,241,1779
423627,242,MouseElf,131,247,1779
425495,242,MouseElf,140,239,1779
423618,130,FishElf,125,231,1779
423625,242,MouseElf,110,244,1779
424598,130,FishElf,105,235,1779
423621,130,FishElf,97,211,1779
423624,242,MouseElf,97,211,1779
423622,130,FishElf,114,211,1779
424603,242,MouseElf,117,204,1779
424602,242,MouseElf,103,191,1779
424607,130,FishElf,189,121,1779
430075,130,FishElf,190,134,1779
