425811,900,Guard1,82,91,35
434558,900,Guard1,86,89,35
431250,910,Guard2,312,233,30
423424,900,Guard1,297,253,30
423426,900,Guard1,296,237,35
423426,900,Guard1,277,255,35
420313,900,Guard1,284,278,35
423430,900,Guard1,308,305,35
423429,900,Guard1,318,305,35
425818,900,Guard1,336,287,35
421808,900,Guard1,336,273,35
423422,900,Guard1,323,336,35
423423,900,Guard1,309,335,35
406802,900,Guard1,308,377,36
418858,900,Guard1,308,368,36
406803,900,Guard1,264,376,36
406804,900,Guard1,264,367,36
433194,983,Pheasant,103,136,35
432864,983,Pheasant,112,139,35
429311,983,Pheasant,109,133,35
439609,983,Pheasant,105,127,35
436498,983,Pheasant,114,129,35
432613,983,Pheasant,115,140,35
437119,983,Pheasant,118,132,35
416733,983,Pheasant,114,124,35
402458,983,Pheasant,94,110,35
433048,983,Pheasant,87,114,35
429252,983,Pheasant,81,107,35
438564,983,Pheasant,91,107,35
423702,983,Pheasant,99,104,35
435394,983,Pheasant,106,118,35
401025,983,Pheasant,97,103,35
427613,983,Pheasant,80,88,35
433337,983,Pheasant,81,96,35
424572,983,Pheasant,109,98,35
442134,983,Pheasant,107,108,35
403006,983,Pheasant,111,117,35
424650,983,Pheasant,109,124,35
442288,983,Pheasant,121,139,35
428733,983,Pheasant,147,136,35
442140,983,Pheasant,147,145,35
427046,983,Pheasant,148,153,35
405757,983,Pheasant,135,143,35
405221,983,Pheasant,141,139,35
430678,983,Pheasant,147,139,35
429451,983,Pheasant,146,145,35
402735,983,Pheasant,145,153,35
430205,983,Pheasant,131,153,35
428804,983,Pheasant,134,158,35
423556,983,Pheasant,153,162,35
402875,983,Pheasant,153,170,35
431291,983,Pheasant,170,137,35
419672,983,Pheasant,180,154,35
430338,983,Pheasant,175,159,35
428469,983,Pheasant,175,166,35
414367,983,Pheasant,193,167,35
434492,983,Pheasant,184,168,35
418557,983,Pheasant,190,179,35
417060,983,Pheasant,240,167,35
401705,983,Pheasant,236,173,35
413715,983,Pheasant,220,160,35
402159,983,Pheasant,214,168,35
426676,983,Pheasant,208,171,35
421535,983,Pheasant,218,174,35
414867,104,Pheasant,195,177,35
426193,104,Pheasant,186,179,35
422548,104,Pheasant,178,177,35
430914,104,Pheasant,174,183,35
428261,104,Pheasant,452,278,35
421049,104,Pheasant,164,179,35
434332,104,Pheasant,251,190,35
406639,104,Pheasant,252,191,35
417595,104,Pheasant,233,165,35
437503,104,Pheasant,255,167,35
420626,104,Pheasant,222,171,35
431985,104,Pheasant,211,169,35
428984,104,Pheasant,201,167,35
423191,104,Pheasant,191,169,35
411428,104,Pheasant,188,175,35
436517,104,Pheasant,179,176,35
434976,104,Pheasant,179,146,35
427601,104,Pheasant,164,135,35
408656,104,Pheasant,141,154,35
430969,104,Pheasant,153,152,35
430969,104,Pheasant,169,164,35
424377,104,Pheasant,170,197,35
403674,104,Pheasant,185,206,35
426836,104,Pheasant,193,205,35
440204,104,Pheasant,193,206,35
428716,104,Pheasant,194,203,35
401568,104,Pheasant,178,164,35
