435774,327,FireWraith,124,86,10089
439803,327,FireWraith,122,97,10089
431143,327,FireWraith,125,97,10089
455592,327,FireWraith,110,124,10089
415276,327,FireWraith,69,121,10089
406414,327,FireWraith,69,92,10089
459882,327,FireWraith,57,109,10089
458985,327,FireWraith,52,136,10089
460276,327,FireWraith,41,119,10089
458048,327,FireWraith,68,150,10089
423947,327,FireWraith,46,93,10089
451955,327,FireWraith,24,112,10089
459574,327,FireWraith,29,100,10089
445141,327,FireWraith,71,80,10089
442238,327,FireWraith,64,68,10089
448437,327,FireWraith,76,61,10089
453099,327,FireWraith,55,56,10089
408717,327,FireWraith,78,49,10089
444514,327,FireWraith,99,37,10089
440478,327,FireWraith,98,52,10089
442447,327,FireWraith,108,22,10089
448479,327,FireWraith,111,53,10089
459533,327,FireWraith,123,39,10089
420549,327,FireWraith,111,69,10089
