414565,900,Guard1,376,14,1020
414985,900,Guard1,381,10,1020
423186,156,GiantApe,408,65,1020
423177,156,GiantApe,403,73,1020
423191,156,GiantApe,390,76,1020
422284,156,GiantApe,427,83,1020
422282,156,GiantApe,402,98,1020
423189,156,GiantApe,392,97,1020
422295,156,GiantApe,431,92,1020
424296,156,GiantApe,397,105,1020
422296,156,GiantApe,406,116,1020
424291,156,GiantApe,394,118,1020
422287,156,GiantApe,426,120,1020
416420,156,GiantApe,429,113,1020
423188,156,GiantApe,398,127,1020
425304,156,GiantApe,403,123,1020
423172,156,GiantApe,404,137,1020
415441,156,GiantApe,426,134,1020
423170,156,GiantApe,415,135,1020
416418,156,GiantApe,436,114,1020
424305,156,GiantApe,435,122,1020
415442,156,GiantApe,438,122,1020
415440,156,GiantApe,438,108,1020
423190,156,GiantApe,436,135,1020
422298,156,GiantApe,437,144,1020
415444,156,GiantApe,448,114,1020
423179,156,GiantApe,443,140,1020
422302,156,GiantApe,447,139,1020
424294,156,GiantApe,441,152,1020
424300,156,GiantApe,436,164,1020
415443,156,GiantApe,452,130,1020
424297,156,GiantApe,454,115,1020
416419,156,GiantApe,457,126,1020
422285,156,GiantApe,454,156,1020
423194,156,GiantApe,461,154,1020
422303,156,GiantApe,467,153,1020
423183,156,GiantApe,483,113,1020
415439,156,GiantApe,434,105,1020
424302,156,GiantApe,460,101,1020
425302,156,GiantApe,434,95,1020
423187,156,GiantApe,432,90,1020
423173,156,GiantApe,434,86,1020
422290,156,GiantApe,433,72,1020
426282,156,GiantApe,444,73,1020
407580,156,GiantApe,397,90,1020
400993,156,GiantApe,423,101,1020
442486,156,GiantApe,425,123,1020
425305,156,GiantApe,426,167,1020
424304,156,GiantApe,412,171,1020
423193,156,GiantApe,440,166,1020
422301,156,GiantApe,416,183,1020
424287,156,GiantApe,419,180,1020
425301,156,GiantApe,408,180,1020
424303,156,GiantApe,442,197,1020
422293,156,GiantApe,440,190,1020
423171,156,GiantApe,422,191,1020
424289,156,GiantApe,424,188,1020
406632,156,GiantApe,418,194,1020
422299,156,GiantApe,437,200,1020
424286,156,GiantApe,428,197,1020
422254,156,GiantApe,438,221,1020
422251,156,GiantApe,441,221,1020
419537,556,GiantApeL53,435,229,1020
422253,156,GiantApe,435,224,1020
417069,556,GiantApeL53,435,238,1020
418405,556,GiantApeL53,440,236,1020
417079,556,GiantApeL53,443,238,1020
419520,556,GiantApeL53,448,240,1020
421813,156,GiantApe,437,235,1020
422964,556,GiantApeL53,431,239,1020
419672,156,GiantApe,431,234,1020
422252,156,GiantApe,452,230,1020
416346,156,GiantApe,451,237,1020
419525,556,GiantApeL53,462,237,1020
418385,556,GiantApeL53,436,244,1020
414878,556,GiantApeL53,442,245,1020
419669,156,GiantApe,431,253,1020
417310,156,GiantApe,429,263,1020
421793,156,GiantApe,435,261,1020
421815,156,GiantApe,448,258,1020
416074,556,GiantApeL53,441,261,1020
419535,556,GiantApeL53,442,269,1020
420599,156,GiantApe,455,264,1020
421809,156,GiantApe,459,269,1020
422998,156,GiantApe,450,287,1020
418393,556,GiantApeL53,435,266,1020
421728,556,GiantApeL53,436,273,1020
421720,556,GiantApeL53,433,280,1020
420494,556,GiantApeL53,464,278,1020
420589,156,GiantApe,456,287,1020
416067,556,GiantApeL53,436,292,1020
421806,156,GiantApe,440,288,1020
420596,156,GiantApe,430,289,1020
414888,556,GiantApeL53,458,262,1020
419678,156,GiantApe,458,284,1020
