416373,204,Snakeman,536,473,1768
419556,204,Snakeman,537,483,1768
408295,204,Snakeman,536,486,1768
422207,204,Snakeman,549,484,1768
442406,204,Snakeman,546,486,1768
442093,204,Snakeman,564,505,1768
436456,204,Snakeman,559,514,1768
435506,204,Snakeman,552,520,1768
421476,204,Snakeman,542,533,1768
406704,204,Snakeman,561,527,1768
421008,204,Snakeman,538,509,1768
402404,204,Snakeman,574,522,1768
425202,204,Snakeman,541,512,1768
434248,204,Snakeman,534,522,1768
421477,204,Snakeman,497,509,1768
417770,204,Snakeman,480,471,1768
422209,204,Snakeman,489,481,1768
421475,204,Snakeman,491,480,1768
424383,204,Snakeman,488,475,1768
423288,204,Snakeman,490,477,1768
417675,204,Snakeman,503,475,1768
423290,204,Snakeman,463,440,1768
424381,204,Snakeman,450,438,1768
424342,204,Snakeman,462,430,1768
414867,204,Snakeman,476,430,1768
414184,204,Snakeman,455,428,1768
424380,204,Snakeman,472,428,1768
416343,204,Snakeman,408,438,1768
438443,204,Snakeman,539,473,1768
416273,204,Snakeman,540,490,1768
425202,204,Snakeman,546,509,1768
432304,204,Snakeman,560,527,1768
434248,204,Snakeman,542,528,1768
421476,204,Snakeman,544,532,1768
410963,204,Snakeman,537,528,1768
421008,204,Snakeman,540,510,1768
432587,204,Snakeman,526,529,1768
426090,204,Snakeman,525,537,1768
438408,204,Snakeman,502,484,1768
435504,204,Snakeman,498,476,1768
424383,204,Snakeman,488,475,1768
421649,204,Snakeman,499,474,1768
417770,204,Snakeman,480,471,1768
431073,204,Snakeman,485,465,1768
421339,204,Snakeman,480,450,1768
414867,204,Snakeman,476,429,1768
421406,204,Snakeman,459,428,1768
436013,204,Snakeman,436,408,1768
425755,204,Snakeman,406,454,1768
418553,204,Snakeman,411,444,1768
417221,204,Snakeman,393,434,1768
441721,204,Snakeman,392,375,1768
422211,204,Snakeman,326,354,1768
414785,204,Snakeman,325,351,1768
405600,204,Snakeman,329,355,1768
422210,204,Snakeman,313,355,1768
424384,204,Snakeman,316,292,1768
417447,204,Snakeman,295,255,1768
432796,204,Snakeman,305,258,1768
422212,204,Snakeman,267,244,1768
433857,204,Snakeman,257,242,1768
401087,204,Snakeman,260,250,1768
432622,204,Snakeman,185,229,1768
432190,204,Snakeman,172,154,1768
417127,204,Snakeman,132,127,1768
433005,204,Snakeman,145,122,1768
438817,204,Snakeman,147,123,1768
405793,204,Snakeman,522,498,1768
405669,204,Snakeman,554,523,1768
420339,204,Snakeman,492,478,1768
426976,204,Snakeman,396,449,1768
439432,204,Snakeman,317,378,1768
441274,204,Snakeman,315,298,1768
401435,204,Snakeman,298,253,1768
440394,204,Snakeman,177,221,1768
430058,204,Snakeman,138,113,1768
